--------------------------------------------------------------------------------------------------------------------------
Hall of Fame with 200 individuals
		Fitness: 0.021888649410266137 
	Individual 153: 
		Gene: [0.12394262828598555, 1.4598560742041933, 0.1010550658598508, 0.04185855928035538, 0.1794798421446931, 0.4664757547145609]
		Fitness: 0.02190992102696937 
	Individual 154: 
		Gene: [0.12831285015398367, 1.525342665724392, 0.12354718692211614, 0.005833440261487933, 0.2011569781353356, 0.40445145606945515]
		Fitness: 0.021911430846584146 
	Individual 155: 
		Gene: [0.1273578940790624, 1.555203573529928, 0.12213502649610809, 1e-05, 0.19873989974090123, 0.387028523304743]
		Fitness: 0.021914475657664245 
	Individual 156: 
		Gene: [0.12313223457237572, 1.495481151740853, 0.12036682247036556, 1.94999e-05, 0.18191371452175154, 0.36908610252948343]
		Fitness: 0.021918861243914622 
	Individual 157: 
		Gene: [0.12188016258028368, 1.4574569233352117, 0.10857639949427898, 0.029211842716244295, 0.17058623751904206, 0.4096480227207654]
		Fitness: 0.02191901917484823 
	Individual 158: 
		Gene: [0.13160016787392417, 1.5872099788334855, 0.11433552703447088, 1.94999e-05, 0.20005805709171592, 0.41506809298620007]
		Fitness: 0.021921677699049513 
	Individual 159: 
		Gene: [0.12670531481792013, 1.5179073485941346, 0.12288390620068422, 1e-05, 0.20213706836668838, 0.39893681000813613]
		Fitness: 0.02192348634137392 
	Individual 160: 
		Gene: [0.132092304373633, 1.6010706307728864, 0.14502911366786223, 0.03850091717919801, 0.17156060703113515, 0.3284904206841221]
		Fitness: 0.02192436985025492 
	Individual 161: 
		Gene: [0.1311062853311736, 1.5868158557192211, 0.11883029769088378, 0.03649342877669763, 0.18769648137540143, 0.4070152250890464]
		Fitness: 0.021924677068491216 
	Individual 162: 
		Gene: [0.1390224338279136, 1.6252491368714026, 0.11256212414498468, 1e-05, 0.2341215579320779, 0.49515128030081695]
		Fitness: 0.0219296582787879 
	Individual 163: 
		Gene: [0.12557173884072642, 1.5087208286182219, 0.1195547257753175, 0.04141879875843383, 0.1697902776061077, 0.3851592250700012]
		Fitness: 0.021942150841576302 
	Individual 164: 
		Gene: [0.128254549506081, 1.581776704226106, 0.11340609878722521, 0.024110708927313918, 0.18581336183378355, 0.4052617072364649]
		Fitness: 0.02194537902086191 
	Individual 165: 
		Gene: [0.13392330207400316, 1.6660666653516765, 0.1289664808989054, 0.0609698869057773, 0.16255904947036284, 0.35199044630085297]
		Fitness: 0.021949681334015536 
	Individual 166: 
		Gene: [0.13890888587676326, 1.7247121107383951, 0.15072134225466255, 0.022228399727471787, 0.19377942151233385, 0.3304647805352443]
		Fitness: 0.021960524410946813 
	Individual 167: 
		Gene: [0.13887300889046392, 1.693719321549871, 0.19221428819231146, 1e-05, 0.197903163093255, 0.27521143939687526]
		Fitness: 0.021962668023263632 
	Individual 168: 
		Gene: [0.12549610420943316, 1.5142369472263455, 0.11041432073913829, 1e-05, 0.1849391258441137, 0.40312922465505435]
		Fitness: 0.021967109090323622 
	Individual 169: 
		Gene: [0.122850843489811, 1.4928821914885368, 0.11547367246242371, 0.02602412066825942, 0.1695775714172929, 0.38002421677955356]
		Fitness: 0.021971858920220244 
	Individual 170: 
		Gene: [0.12217791776554365, 1.475275739844454, 0.10930733814909165, 0.001400795765104244, 0.18316377375413262, 0.40395631170288876]
		Fitness: 0.021972120654305816 
	Individual 171: 
		Gene: [0.1272768824978406, 1.583963836782844, 0.11320112708457851, 0.018364508517770713, 0.19201664046839695, 0.40600481207791145]
		Fitness: 0.021978564345762314 
	Individual 172: 
		Gene: [0.13382394807109363, 1.6311339503198103, 0.14557803332736957, 0.008011607200911857, 0.1839964665553682, 0.32433754466506576]
		Fitness: 0.021985067600616914 
	Individual 173: 
		Gene: [0.1334602631114228, 1.6216328222841119, 0.1291042299984274, 0.0001298297767381271, 0.18783622052856255, 0.3590631702302658]
		Fitness: 0.02200000849122352 
	Individual 174: 
		Gene: [0.13043715894549088, 1.552136499213471, 0.11902644357817788, 0.03376026001285015, 0.19498462420434487, 0.42542828037496344]
		Fitness: 0.022002844393525345 
	Individual 175: 
		Gene: [0.12592322534942638, 1.521633842438414, 0.11188404791964927, 1e-05, 0.18445708228049074, 0.3980375593507806]
		Fitness: 0.02202446441733008 
	Individual 176: 
		Gene: [0.12225635873579839, 1.4538878845337677, 0.13678007983302964, 0.012610226888182035, 0.16807073631224606, 0.3303787432550771]
		Fitness: 0.02202475755857891 
	Individual 177: 
		Gene: [0.13109543399395376, 1.6324241134349344, 0.13380820516595965, 0.013014241202808493, 0.19094438397163105, 0.35122140931688467]
		Fitness: 0.022024849397738355 
	Individual 178: 
		Gene: [0.13474206427301938, 1.5737175132190986, 0.12454619296286759, 0.016345392599153297, 0.1895145950897471, 0.39705704394759705]
		Fitness: 0.022044375859989918 
	Individual 179: 
		Gene: [0.12802551066125598, 1.4990462698448477, 0.1198737714896617, 0.02089142387203612, 0.1867822433306059, 0.4053168950304976]
		Fitness: 0.022046483042110154 
	Individual 180: 
		Gene: [0.1285209713435972, 1.500204526656557, 0.11481563476780351, 0.02304197514478579, 0.19178269773558657, 0.4320469752322723]
		Fitness: 0.022048657344836936 
	Individual 181: 
		Gene: [0.1280144542807785, 1.5224082579617357, 0.12440416083500444, 0.01154146447999369, 0.18994984979422574, 0.3885955472443865]
		Fitness: 0.02205606754853967 
	Individual 182: 
		Gene: [0.12752411259833918, 1.5419787081241054, 0.1288016021026967, 0.00024987352833033994, 0.1941568672096451, 0.370966088101753]
		Fitness: 0.022063323160556092 
	Individual 183: 
		Gene: [0.1258199320652658, 1.5122159807625857, 0.10390484343563813, 0.012138511436955853, 0.1973326254849313, 0.4547774561933022]
		Fitness: 0.022070434168656783 
	Individual 184: 
		Gene: [0.12964780760485348, 1.5833219113407757, 0.14713582212849197, 0.006579150123853334, 0.191857245419617, 0.33203288813667614]
		Fitness: 0.022076130735213972 
	Individual 185: 
		Gene: [0.12132532797048004, 1.449463315831663, 0.11928167075183743, 0.0031803088410213257, 0.18056128917049472, 0.37797676020084364]
		Fitness: 0.022079854372409835 
	Individual 186: 
		Gene: [0.13404039202358942, 1.658294054328447, 0.17118492731583876, 0.012926042314344023, 0.1740365885130765, 0.27685430733184857]
		Fitness: 0.02208233331342585 
	Individual 187: 
		Gene: [0.12886333361484212, 1.5202305572916721, 0.13755022453933355, 1.94999e-05, 0.1826707765924906, 0.34350819971175817]
		Fitness: 0.022084110523836742 
	Individual 188: 
		Gene: [0.12320875393436785, 1.4515201145155905, 0.10316713443925758, 0.03845021698453782, 0.17573893564658416, 0.4492214245651123]
		Fitness: 0.022086600388184496 
	Individual 189: 
		Gene: [0.13798611984752865, 1.71834873360239, 0.16181011071732174, 0.01052638330735494, 0.20888047483038086, 0.32270948812815364]
		Fitness: 0.02209051677908458 
	Individual 190: 
		Gene: [0.12480581434545929, 1.5205746637773316, 0.10242888660942803, 0.03424688055857912, 0.18103687589142137, 0.4428420364595918]
		Fitness: 0.022094624072922342 
	Individual 191: 
		Gene: [0.1366980409121464, 1.6707290543806252, 0.1218264022096269, 0.0375612985004427, 0.20289324862524916, 0.41880721673645277]
		Fitness: 0.02212090376813791 
	Individual 192: 
		Gene: [0.12320078369528298, 1.5319178942524345, 0.12193820487817968, 0.003675962858261086, 0.18485820009019874, 0.3628347462135626]
		Fitness: 0.0221340699807121 
	Individual 193: 
		Gene: [0.1300729393327129, 1.5826662982333966, 0.1217378698824518, 0.019705914980824364, 0.18587099285260653, 0.385541195600423]
		Fitness: 0.02215054035231845 
	Individual 194: 
		Gene: [0.12461730481574101, 1.5379590457124321, 0.11461457170660966, 1.94999e-05, 0.18859051901818596, 0.389231567739774]
		Fitness: 0.022162888982662943 
	Individual 195: 
		Gene: [0.13206484445273756, 1.5516030703665928, 0.10781048917296818, 0.03603920100062013, 0.1816407460919249, 0.4450544029979962]
		Fitness: 0.022165742154680645 
	Individual 196: 
		Gene: [0.12367211820500153, 1.524517792987761, 0.11794257749937896, 1e-05, 0.19212409560603363, 0.38539889017076007]
		Fitness: 0.022183843195638486 
	Individual 197: 
		Gene: [0.12658611221916297, 1.5794247414496168, 0.0987808944035404, 0.03187622149429194, 0.18100387395873488, 0.44525631137897825]
		Fitness: 0.022184656456660623 
	Individual 198: 
		Gene: [0.12472643709291517, 1.5004230056942347, 0.1277713317041267, 0.012001925709224077, 0.18187920427568904, 0.36448507830418053]
		Fitness: 0.022198916799737678 
	Individual 199: 
		Gene: [0.13164874545016952, 1.5706453970891099, 0.15208251633480457, 0.03599085028312679, 0.17424798548304452, 0.3239171877846253]
		Fitness: 0.02220536283078922 

--------------------------------------------------------------------------------------------------------------------------
